"","Ranking","Player","Rating","Year","Month"
"9113",27,"Almasi, Zoltan",2717,2012,1
"9114",28,"Giri, Anish",2714,2012,1
"9115",29,"Le, Quang Liem",2714,2012,1
"9116",30,"Navara, David",2712,2012,1
"9117",31,"Shirov, Alexei",2710,2012,1
"9118",32,"Polgar, Judit",2710,2012,1
"9119",33,"Riazantsev, Alexander",2710,2012,1
"9120",34,"Wojtaszek, Radoslaw",2706,2012,1
"9121",35,"Moiseenko, Alexander",2706,2012,1
"9122",36,"Vallejo Pons, Francisco",2705,2012,1
"9123",37,"Malakhov, Vladimir",2705,2012,1
"9124",38,"Jobava, Baadur",2704,2012,1
"9125",39,"Bacrot, Etienne",2704,2012,1
"9126",40,"Laznicka, Viktor",2704,2012,1
"9127",41,"Sutovsky, Emil",2703,2012,1
"9128",42,"Naiditsch, Arkadij",2702,2012,1
"9129",43,"Movsesian, Sergei",2700,2012,1
"9130",44,"Sasikiran, Krishnan",2700,2012,1
"9131",45,"Vachier-Lagrave, Maxime",2699,2012,1
"9132",46,"Dreev, Aleksey",2698,2012,1
"9133",47,"Efimenko, Zahar",2695,2012,1
"9134",48,"Volokitin, Andrei",2695,2012,1
"9135",49,"Wang, Yue",2694,2012,1
"9136",50,"Fressinet, Laurent",2693,2012,1
"9137",51,"Li, Chao b",2693,2012,1
"9138",52,"Grachev, Boris",2693,2012,1
"9139",53,"Nielsen, Peter Heine",2693,2012,1
"9140",54,"Van Wely, Loek",2692,2012,1
"9141",55,"Bruzon Batista, Lazaro",2691,2012,1
"9142",56,"McShane, Luke J",2691,2012,1
"9143",57,"Eljanov, Pavel",2690,2012,1
"9144",58,"Kasimdzhanov, Rustam",2689,2012,1
"9145",59,"Inarkiev, Ernesto",2689,2012,1
"9146",60,"Zvjaginsev, Vadim",2688,2012,1
"9147",61,"Andreikin, Dmitry",2688,2012,1
"9148",62,"Areshchenko, Alexander",2688,2012,1
"9149",63,"Rublevsky, Sergei",2686,2012,1
"9150",64,"Akopian, Vladimir",2685,2012,1
"9151",65,"Potkin, Vladimir",2684,2012,1
"9152",66,"Sargissian, Gabriel",2683,2012,1
"9153",67,"Berkes, Ferenc",2682,2012,1
"9154",68,"Bologan, Viktor",2680,2012,1
"9155",69,"Bauer, Christian",2679,2012,1
"9156",70,"Tiviakov, Sergei",2677,2012,1
"9157",71,"Short, Nigel D",2677,2012,1
"9158",72,"Motylev, Alexander",2677,2012,1
"9159",73,"Gharamian, Tigran",2676,2012,1
"9160",74,"Kobalia, Mikhail",2673,2012,1
"9161",75,"Meier, Georg",2671,2012,1
"9162",76,"Onischuk, Alexander",2670,2012,1
"9163",77,"Bu, Xiangzhi",2670,2012,1
"9164",78,"Alekseev, Evgeny",2670,2012,1
"9165",79,"Azarov, Sergei",2667,2012,1
"9166",80,"Kryvoruchko, Yuriy",2666,2012,1
"9167",81,"Balogh, Csaba",2665,2012,1
"9168",82,"Harikrishna, P.",2665,2012,1
"9169",83,"Khismatullin, Denis",2664,2012,1
"9170",84,"Nguyen, Ngoc Truong Son",2662,2012,1
"9171",85,"Fridman, Daniel",2660,2012,1
"9172",86,"Smirin, Ilia",2660,2012,1
"9173",87,"Ding, Liren",2660,2012,1
"9174",88,"Sadler, Matthew D",2660,2012,1
"9175",89,"Korobov, Anton",2660,2012,1
"9176",90,"Cheparinov, Ivan",2659,2012,1
"9177",91,"Timofeev, Artyom",2659,2012,1
"9178",92,"Georgiev, Kiril",2658,2012,1
"9179",93,"Bartel, Mateusz",2658,2012,1
"9180",94,"Zhigalko, Sergei",2658,2012,1
"9181",95,"Feller, Sebastien",2658,2012,1
"9182",96,"Ragger, Markus",2655,2012,1
"9183",97,"Jones, Gawain C B",2653,2012,1
"9184",98,"So, Wesley",2653,2012,1
"9185",99,"Milov, Vadim",2653,2012,1
"9186",100,"Gupta, Abhijeet",2652,2012,1
"9187",101,"Postny, Evgeny",2652,2012,1
"9188",102,"Roiz, Michael",2652,2012,1
"9189",103,"Gyimesi, Zoltan",2652,2012,1
"9190",104,"Nikolic, Predrag",2652,2012,1
"9191",1,"Carlsen, Magnus",2826,2011,11
"9192",2,"Anand, Viswanathan",2811,2011,11
"9193",3,"Aronian, Levon",2802,2011,11
"9194",4,"Kramnik, Vladimir",2800,2011,11
"9195",5,"Radjabov, Teimour",2781,2011,11
"9196",6,"Ivanchuk, Vassily",2775,2011,11
"9197",7,"Topalov, Veselin",2768,2011,11
"9198",8,"Karjakin, Sergey",2763,2011,11
"9199",9,"Morozevich, Alexander",2762,2011,11
"9200",10,"Nakamura, Hikaru",2758,2011,11
"9201",11,"Gashimov, Vugar",2757,2011,11
"9202",12,"Svidler, Peter",2755,2011,11
"9203",13,"Grischuk, Alexander",2752,2011,11
"9204",14,"Gelfand, Boris",2744,2011,11
"9205",15,"Tomashevsky, Evgeny",2740,2011,11
"9206",16,"Wang, Hao",2736,2011,11
"9207",17,"Adams, Michael",2734,2011,11
"9208",18,"Mamedyarov, Shakhriyar",2733,2011,11
"9209",19,"Kamsky, Gata",2732,2011,11
"9210",20,"Nepomniachtchi, Ian",2730,2011,11
"9211",21,"Jakovenko, Dmitry",2729,2011,11
"9212",22,"Vitiugov, Nikita",2729,2011,11
"9213",23,"Caruana, Fabiano",2727,2011,11
"9214",24,"Navara, David",2724,2011,11
"9215",25,"Ponomariov, Ruslan",2723,2011,11
"9216",26,"Leko, Peter",2720,2011,11
"9217",27,"Moiseenko, Alexander",2715,2011,11
"9218",28,"Le, Quang Liem",2714,2011,11
"9219",29,"Bacrot, Etienne",2714,2011,11
"9220",30,"Giri, Anish",2714,2011,11
"9221",31,"Naiditsch, Arkadij",2712,2011,11
"9222",32,"Dominguez Perez, Leinier",2712,2011,11
"9223",33,"Dreev, Aleksey",2710,2011,11
"9224",34,"Movsesian, Sergei",2710,2011,11
"9225",35,"Polgar, Judit",2710,2011,11
"9226",36,"Riazantsev, Alexander",2710,2011,11
"9227",37,"Vachier-Lagrave, Maxime",2710,2011,11
"9228",38,"Almasi, Zoltan",2707,2011,11
"9229",39,"Shirov, Alexei",2705,2011,11
"9230",40,"Vallejo Pons, Francisco",2705,2011,11
"9231",41,"Wojtaszek, Radoslaw",2705,2011,11
"9232",42,"Berkes, Ferenc",2705,2011,11
"9233",43,"Malakhov, Vladimir",2705,2011,11
"9234",44,"Laznicka, Viktor",2703,2011,11
"9235",45,"Efimenko, Zahar",2702,2011,11
"9236",46,"Li, Chao b",2700,2011,11
"9237",47,"Fressinet, Laurent",2700,2011,11
"9238",48,"Short, Nigel D",2698,2011,11
"9239",49,"Wang, Yue",2697,2011,11
"9240",50,"Sutovsky, Emil",2696,2011,11
"9241",51,"Volokitin, Andrei",2695,2011,11
"9242",52,"Grachev, Boris",2693,2011,11
"9243",53,"Nielsen, Peter Heine",2693,2011,11
"9244",54,"Eljanov, Pavel",2691,2011,11
"9245",55,"Bruzon Batista, Lazaro",2689,2011,11
"9246",56,"Sasikiran, Krishnan",2689,2011,11
"9247",57,"Andreikin, Dmitry",2688,2011,11
"9248",58,"Areshchenko, Alexander",2688,2011,11
"9249",59,"Rublevsky, Sergei",2686,2011,11
"9250",60,"Inarkiev, Ernesto",2686,2011,11
"9251",61,"Van Wely, Loek",2686,2011,11
"9252",62,"Potkin, Vladimir",2684,2011,11
"9253",63,"Akopian, Vladimir",2681,2011,11
"9254",64,"Zvjaginsev, Vadim",2680,2011,11
"9255",65,"Jobava, Baadur",2678,2011,11
"9256",66,"Motylev, Alexander",2678,2011,11
"9257",67,"Gharamian, Tigran",2676,2011,11
"9258",68,"Kasimdzhanov, Rustam",2675,2011,11
"9259",69,"Onischuk, Alexander",2674,2011,11
"9260",70,"Bu, Xiangzhi",2673,2011,11
"9261",71,"Harikrishna, P.",2673,2011,11
"9262",72,"Kobalia, Mikhail",2673,2011,11
"9263",73,"Sargissian, Gabriel",2671,2011,11
"9264",74,"McShane, Luke J",2671,2011,11
"9265",75,"Alekseev, Evgeny",2670,2011,11
"9266",76,"Smirin, Ilia",2670,2011,11
"9267",77,"Azarov, Sergei",2667,2011,11
"9268",78,"Kryvoruchko, Yuriy",2666,2011,11
"9269",79,"Georgiev, Kiril",2666,2011,11
"9270",80,"Bologan, Viktor",2665,2011,11
"9271",81,"Sadler, Matthew D",2662,2011,11
"9272",82,"Ragger, Markus",2662,2011,11
"9273",83,"Nguyen, Ngoc Truong Son",2662,2011,11
"9274",84,"Balogh, Csaba",2662,2011,11
"9275",85,"Fridman, Daniel",2661,2011,11
"9276",86,"Khismatullin, Denis",2660,2011,11
"9277",87,"Korobov, Anton",2660,2011,11
"9278",88,"Ding, Liren",2660,2011,11
"9279",89,"So, Wesley",2659,2011,11
"9280",90,"Meier, Georg",2659,2011,11
"9281",91,"Timofeev, Artyom",2659,2011,11
"9282",92,"Feller, Sebastien",2658,2011,11
"9283",93,"Seirawan, Yasser",2658,2011,11
"9284",94,"Lupulescu, Constantin",2657,2011,11
"9285",95,"Ni, Hua",2656,2011,11
"9286",96,"Iturrizaga, Eduardo",2656,2011,11
"9287",97,"Bartel, Mateusz",2653,2011,11
"9288",98,"Milov, Vadim",2653,2011,11
"9289",99,"Gyimesi, Zoltan",2652,2011,11
"9290",100,"Roiz, Michael",2651,2011,11
"9291",101,"Zhigalko, Sergei",2651,2011,11
"9292",1,"Carlsen, Magnus",2823,2011,9
"9293",2,"Anand, Viswanathan",2817,2011,9
"9294",3,"Aronian, Levon",2807,2011,9
"9295",4,"Kramnik, Vladimir",2791,2011,9
"9296",5,"Karjakin, Sergey",2772,2011,9
"9297",6,"Topalov, Veselin",2768,2011,9
"9298",7,"Ivanchuk, Vassily",2765,2011,9
"9299",8,"Ponomariov, Ruslan",2758,2011,9
"9300",9,"Grischuk, Alexander",2757,2011,9
"9301",10,"Kamsky, Gata",2756,2011,9
"9302",11,"Gashimov, Vugar",2756,2011,9
"9303",12,"Nakamura, Hikaru",2753,2011,9
"9304",13,"Radjabov, Teimour",2752,2011,9
"9305",14,"Mamedyarov, Shakhriyar",2746,2011,9
"9306",15,"Gelfand, Boris",2746,2011,9
"9307",16,"Svidler, Peter",2740,2011,9
"9308",17,"Morozevich, Alexander",2737,2011,9
"9309",18,"Adams, Michael",2733,2011,9
"9310",19,"Wang, Hao",2733,2011,9
"9311",20,"Leko, Peter",2728,2011,9
"9312",21,"Vitiugov, Nikita",2726,2011,9
"9313",22,"Moiseenko, Alexander",2726,2011,9
"9314",23,"Giri, Anish",2722,2011,9
"9315",24,"Nepomniachtchi, Ian",2718,2011,9
"9316",25,"Le, Quang Liem",2717,2011,9
"9317",26,"Wang, Yue",2716,2011,9
"9318",27,"Jakovenko, Dmitry",2716,2011,9
"9319",28,"Vallejo Pons, Francisco",2716,2011,9
"9320",29,"Vachier-Lagrave, Maxime",2715,2011,9
"9321",30,"Movsesian, Sergei",2715,2011,9
"9322",31,"Shirov, Alexei",2713,2011,9
"9323",32,"Caruana, Fabiano",2712,2011,9
"9324",33,"Jobava, Baadur",2712,2011,9
"9325",34,"Dreev, Aleksey",2711,2011,9
"9326",35,"Li, Chao b",2710,2011,9
"9327",36,"Tomashevsky, Evgeny",2710,2011,9
"9328",37,"Almasi, Zoltan",2710,2011,9
"9329",38,"Dominguez Perez, Leinier",2710,2011,9
"9330",39,"Malakhov, Vladimir",2710,2011,9
"9331",40,"Naiditsch, Arkadij",2707,2011,9
"9332",41,"Berkes, Ferenc",2706,2011,9
"9333",42,"Navara, David",2705,2011,9
"9334",43,"Bacrot, Etienne",2705,2011,9
"9335",44,"Andreikin, Dmitry",2705,2011,9
"9336",45,"Wojtaszek, Radoslaw",2704,2011,9
"9337",46,"Efimenko, Zahar",2703,2011,9
"9338",47,"Laznicka, Viktor",2701,2011,9
"9339",48,"Polgar, Judit",2701,2011,9
"9340",49,"Short, Nigel D",2698,2011,9
"9341",50,"Zhigalko, Sergei",2696,2011,9
"9342",51,"Fressinet, Laurent",2696,2011,9
"9343",52,"Inarkiev, Ernesto",2692,2011,9
"9344",53,"Sutovsky, Emil",2690,2011,9
"9345",54,"Motylev, Alexander",2690,2011,9
"9346",55,"Van Wely, Loek",2689,2011,9
"9347",56,"Sasikiran, Krishnan",2689,2011,9
"9348",57,"Riazantsev, Alexander",2688,2011,9
"9349",58,"Nielsen, Peter Heine",2687,2011,9
"9350",59,"Volokitin, Andrei",2686,2011,9
"9351",60,"Eljanov, Pavel",2683,2011,9
"9352",61,"Grachev, Boris",2682,2011,9
"9353",62,"Bruzon Batista, Lazaro",2682,2011,9
"9354",63,"Rublevsky, Sergei",2681,2011,9
"9355",64,"Akopian, Vladimir",2681,2011,9
"9356",65,"Smirin, Ilia",2678,2011,9
"9357",66,"Kasimdzhanov, Rustam",2678,2011,9
"9358",67,"Gharamian, Tigran",2676,2011,9
"9359",68,"Kobalia, Mikhail",2674,2011,9
"9360",69,"Sokolov, Ivan",2673,2011,9
"9361",70,"Harikrishna, P.",2672,2011,9
"9362",71,"Areshchenko, Alexander",2672,2011,9
"9363",72,"Potkin, Vladimir",2671,2011,9
"9364",73,"Korobov, Anton",2671,2011,9
"9365",74,"McShane, Luke J",2671,2011,9
"9366",75,"Ni, Hua",2670,2011,9
"9367",76,"Onischuk, Alexander",2669,2011,9
"9368",77,"Feller, Sebastien",2668,2011,9
"9369",78,"Roiz, Michael",2668,2011,9
"9370",79,"Bu, Xiangzhi",2666,2011,9
"9371",80,"Kryvoruchko, Yuriy",2666,2011,9
"9372",81,"Zvjaginsev, Vadim",2666,2011,9
"9373",82,"Georgiev, Kiril",2664,2011,9
"9374",83,"Timofeev, Artyom",2664,2011,9
"9375",84,"Balogh, Csaba",2662,2011,9
"9376",85,"Alekseev, Evgeny",2662,2011,9
"9377",86,"Mamedov, Rauf",2660,2011,9
"9378",87,"Ding, Liren",2659,2011,9
"9379",88,"Sargissian, Gabriel",2658,2011,9
"9380",89,"Bologan, Viktor",2656,2011,9
"9381",90,"So, Wesley",2655,2011,9
"9382",91,"Lupulescu, Constantin",2655,2011,9
"9383",92,"Ragger, Markus",2655,2011,9
"9384",93,"Seirawan, Yasser",2652,2011,9
"9385",94,"Fridman, Daniel",2652,2011,9
"9386",95,"Milov, Vadim",2651,2011,9
"9387",96,"Istratescu, Andrei",2650,2011,9
"9388",97,"Cheparinov, Ivan",2650,2011,9
"9389",98,"Petrosian, Tigran L.",2649,2011,9
"9390",99,"Kurnosov, Igor",2648,2011,9
"9391",100,"Meier, Georg",2648,2011,9
"9392",101,"Azarov, Sergei",2648,2011,9
"9393",1,"Carlsen, Magnus",2821,2011,7
"9394",2,"Anand, Viswanathan",2817,2011,7
"9395",3,"Aronian, Levon",2805,2011,7
"9396",4,"Karjakin, Sergey",2788,2011,7
"9397",5,"Kramnik, Vladimir",2781,2011,7
"9398",6,"Nakamura, Hikaru",2770,2011,7
"9399",7,"Ivanchuk, Vassily",2768,2011,7
"9400",8,"Topalov, Veselin",2768,2011,7
"9401",9,"Mamedyarov, Shakhriyar",2765,2011,7
"9402",10,"Ponomariov, Ruslan",2764,2011,7
"9403",11,"Gashimov, Vugar",2760,2011,7
"9404",12,"Gelfand, Boris",2746,2011,7
"9405",13,"Grischuk, Alexander",2746,2011,7
"9406",14,"Radjabov, Teimour",2744,2011,7
"9407",15,"Kamsky, Gata",2741,2011,7
"9408",16,"Svidler, Peter",2739,2011,7
"9409",17,"Jakovenko, Dmitry",2736,2011,7
"9410",18,"Vitiugov, Nikita",2733,2011,7
"9411",19,"Almasi, Zoltan",2726,2011,7
"9412",20,"Vallejo Pons, Francisco",2724,2011,7
"9413",21,"Navara, David",2722,2011,7
"9414",22,"Vachier-Lagrave, Maxime",2722,2011,7
"9415",23,"Dominguez Perez, Leinier",2719,2011,7
"9416",24,"Wang, Hao",2718,2011,7
"9417",25,"Leko, Peter",2717,2011,7
"9418",26,"Moiseenko, Alexander",2715,2011,7
"9419",27,"Le, Quang Liem",2715,2011,7
"9420",28,"Adams, Michael",2715,2011,7
"9421",29,"Shirov, Alexei",2714,2011,7
"9422",30,"Jobava, Baadur",2713,2011,7
"9423",31,"Dreev, Aleksey",2711,2011,7
"9424",32,"Caruana, Fabiano",2711,2011,7
"9425",33,"Nepomniachtchi, Ian",2711,2011,7
"9426",34,"Bacrot, Etienne",2710,2011,7
"9427",35,"Wang, Yue",2709,2011,7
"9428",36,"Tomashevsky, Evgeny",2707,2011,7
"9429",37,"Naiditsch, Arkadij",2706,2011,7
"9430",38,"Efimenko, Zahar",2706,2011,7
"9431",39,"Malakhov, Vladimir",2706,2011,7
"9432",40,"Giri, Anish",2701,2011,7
"9433",41,"Sutovsky, Emil",2700,2011,7
"9434",42,"Movsesian, Sergei",2700,2011,7
"9435",43,"Polgar, Judit",2699,2011,7
"9436",44,"Fressinet, Laurent",2698,2011,7
"9437",45,"Eljanov, Pavel",2697,2011,7
"9438",46,"Berkes, Ferenc",2696,2011,7
"9439",47,"Andreikin, Dmitry",2696,2011,7
"9440",48,"Morozevich, Alexander",2694,2011,7
"9441",49,"Zhigalko, Sergei",2689,2011,7
"9442",50,"Riazantsev, Alexander",2688,2011,7
"9443",51,"Short, Nigel D",2687,2011,7
"9444",52,"Motylev, Alexander",2685,2011,7
"9445",53,"Rublevsky, Sergei",2684,2011,7
"9446",54,"Van Wely, Loek",2683,2011,7
"9447",55,"Wojtaszek, Radoslaw",2683,2011,7
"9448",56,"Volokitin, Andrei",2683,2011,7
"9449",57,"Areshchenko, Alexander",2682,2011,7
"9450",58,"Potkin, Vladimir",2682,2011,7
"9451",59,"Sasikiran, Krishnan",2681,2011,7
"9452",60,"Laznicka, Viktor",2681,2011,7
"9453",61,"Nielsen, Peter Heine",2681,2011,7
"9454",62,"Grachev, Boris",2680,2011,7
"9455",63,"Inarkiev, Ernesto",2679,2011,7
"9456",64,"Kobalia, Mikhail",2679,2011,7
"9457",65,"Mamedov, Rauf",2679,2011,7
"9458",66,"Bologan, Viktor",2678,2011,7
"9459",67,"Smirin, Ilia",2676,2011,7
"9460",68,"Bu, Xiangzhi",2675,2011,7
"9461",69,"Onischuk, Alexander",2675,2011,7
"9462",70,"Bruzon Batista, Lazaro",2673,2011,7
"9463",71,"Yu, Yangyi",2672,2011,7
"9464",72,"Sokolov, Ivan",2672,2011,7
"9465",73,"Korobov, Anton",2671,2011,7
"9466",74,"McShane, Luke J",2671,2011,7
"9467",75,"Gharamian, Tigran",2670,2011,7
"9468",76,"Harikrishna, P.",2669,2011,7
"9469",77,"Li, Chao b",2669,2011,7
"9470",78,"Roiz, Michael",2669,2011,7
"9471",79,"Kasimdzhanov, Rustam",2669,2011,7
"9472",80,"Cheparinov, Ivan",2669,2011,7
"9473",81,"Akopian, Vladimir",2667,2011,7
"9474",82,"Feller, Sebastien",2666,2011,7
"9475",83,"Timofeev, Artyom",2665,2011,7
"9476",84,"Sargissian, Gabriel",2663,2011,7
"9477",85,"Ni, Hua",2662,2011,7
"9478",86,"Fridman, Daniel",2659,2011,7
"9479",87,"Alekseev, Evgeny",2659,2011,7
"9480",88,"Zvjaginsev, Vadim",2659,2011,7
"9481",89,"So, Wesley",2658,2011,7
"9482",90,"Meier, Georg",2656,2011,7
"9483",91,"Khismatullin, Denis",2656,2011,7
"9484",92,"Sandipan, Chanda",2656,2011,7
"9485",93,"Georgiev, Kiril",2654,2011,7
"9486",94,"Ding, Liren",2654,2011,7
"9487",95,"Markus, Robert",2652,2011,7
"9488",96,"Kryvoruchko, Yuriy",2652,2011,7
"9489",97,"Ragger, Markus",2651,2011,7
"9490",98,"Milov, Vadim",2651,2011,7
"9491",99,"Lupulescu, Constantin",2650,2011,7
"9492",100,"Khairullin, Ildar",2649,2011,7
"9493",1,"Anand, Viswanathan",2817,2011,5
"9494",2,"Carlsen, Magnus",2815,2011,5
"9495",3,"Aronian, Levon",2808,2011,5
"9496",4,"Kramnik, Vladimir",2785,2011,5
"9497",5,"Ivanchuk, Vassily",2776,2011,5
"9498",6,"Karjakin, Sergey",2776,2011,5
"9499",7,"Topalov, Veselin",2775,2011,5
"9500",8,"Nakamura, Hikaru",2774,2011,5
"9501",9,"Mamedyarov, Shakhriyar",2772,2011,5
"9502",10,"Gashimov, Vugar",2760,2011,5
"9503",11,"Ponomariov, Ruslan",2754,2011,5
"9504",12,"Grischuk, Alexander",2747,2011,5
"9505",13,"Radjabov, Teimour",2744,2011,5
"9506",14,"Svidler, Peter",2739,2011,5
"9507",15,"Vitiugov, Nikita",2733,2011,5
"9508",16,"Gelfand, Boris",2733,2011,5
"9509",17,"Jakovenko, Dmitry",2732,2011,5
"9510",18,"Kamsky, Gata",2732,2011,5
"9511",19,"Wang, Hao",2732,2011,5
"9512",20,"Vachier-Lagrave, Maxime",2731,2011,5
"9513",21,"Dominguez Perez, Leinier",2726,2011,5
"9514",22,"Adams, Michael",2726,2011,5
"9515",23,"Vallejo Pons, Francisco",2722,2011,5
"9516",24,"Wojtaszek, Radoslaw",2721,2011,5
"9517",25,"Almasi, Zoltan",2719,2011,5
"9518",26,"Leko, Peter",2717,2011,5
"9519",27,"Naiditsch, Arkadij",2716,2011,5
"9520",28,"Caruana, Fabiano",2714,2011,5
"9521",29,"Wang, Yue",2714,2011,5
"9522",30,"Eljanov, Pavel",2712,2011,5
"9523",31,"Nepomniachtchi, Ian",2711,2011,5
"9524",32,"Shirov, Alexei",2709,2011,5
"9525",33,"Tomashevsky, Evgeny",2707,2011,5
"9526",34,"Bacrot, Etienne",2705,2011,5
"9527",35,"Movsesian, Sergei",2705,2011,5
"9528",36,"Jobava, Baadur",2704,2011,5
"9529",37,"Malakhov, Vladimir",2704,2011,5
"9530",38,"Dreev, Aleksey",2703,2011,5
"9531",39,"Navara, David",2702,2011,5
"9532",40,"Efimenko, Zahar",2701,2011,5
"9533",41,"Polgar, Judit",2699,2011,5
"9534",42,"Motylev, Alexander",2696,2011,5
"9535",43,"Areshchenko, Alexander",2694,2011,5
"9536",44,"Morozevich, Alexander",2694,2011,5
"9537",45,"Bruzon Batista, Lazaro",2693,2011,5
"9538",46,"Berkes, Ferenc",2693,2011,5
"9539",47,"Giri, Anish",2687,2011,5
"9540",48,"Andreikin, Dmitry",2687,2011,5
"9541",49,"Le, Quang Liem",2687,2011,5
"9542",50,"Sutovsky, Emil",2686,2011,5
"9543",51,"Kasimdzhanov, Rustam",2685,2011,5
"9544",52,"Potkin, Vladimir",2682,2011,5
"9545",53,"Rublevsky, Sergei",2682,2011,5
"9546",54,"Short, Nigel D",2682,2011,5
"9547",55,"Nielsen, Peter Heine",2681,2011,5
"9548",56,"Laznicka, Viktor",2681,2011,5
"9549",57,"Moiseenko, Alexander",2679,2011,5
"9550",58,"Zhigalko, Sergei",2679,2011,5
"9551",59,"Riazantsev, Alexander",2679,2011,5
"9552",60,"Inarkiev, Ernesto",2679,2011,5
"9553",61,"Kobalia, Mikhail",2679,2011,5
"9554",62,"Mamedov, Rauf",2679,2011,5
"9555",63,"Bologan, Viktor",2678,2011,5
"9556",64,"Volokitin, Andrei",2677,2011,5
"9557",65,"Fressinet, Laurent",2677,2011,5
"9558",66,"Sasikiran, Krishnan",2676,2011,5
"9559",67,"Onischuk, Alexander",2675,2011,5
"9560",68,"Van Wely, Loek",2675,2011,5
"9561",69,"Ragger, Markus",2674,2011,5
"9562",70,"Alekseev, Evgeny",2673,2011,5
"9563",71,"Akopian, Vladimir",2670,2011,5
"9564",72,"Grachev, Boris",2669,2011,5
"9565",73,"Cheparinov, Ivan",2669,2011,5
"9566",74,"McShane, Luke J",2667,2011,5
"9567",75,"So, Wesley",2667,2011,5
"9568",76,"Harikrishna, P.",2666,2011,5
"9569",77,"Timofeev, Artyom",2665,2011,5
"9570",78,"Ding, Liren",2664,2011,5
"9571",79,"Sargissian, Gabriel",2663,2011,5
"9572",80,"Bu, Xiangzhi",2662,2011,5
"9573",81,"Nisipeanu, Liviu-Dieter",2662,2011,5
"9574",82,"Fridman, Daniel",2661,2011,5
"9575",83,"Gharamian, Tigran",2661,2011,5
"9576",84,"Ni, Hua",2661,2011,5
"9577",85,"Smirin, Ilia",2661,2011,5
"9578",86,"Roiz, Michael",2660,2011,5
"9579",87,"Feller, Sebastien",2660,2011,5
"9580",88,"Korobov, Anton",2660,2011,5
"9581",89,"Zvjaginsev, Vadim",2659,2011,5
"9582",90,"Li, Chao b",2656,2011,5
"9583",91,"Khismatullin, Denis",2656,2011,5
"9584",92,"Georgiev, Kiril",2656,2011,5
"9585",93,"Sandipan, Chanda",2656,2011,5
"9586",94,"Fedorchuk, Sergey A.",2654,2011,5
"9587",95,"Socko, Bartosz",2654,2011,5
"9588",96,"Miroshnichenko, Evgenij",2651,2011,5
"9589",97,"Meier, Georg",2650,2011,5
"9590",98,"Khairullin, Ildar",2649,2011,5
"9591",99,"Ivanisevic, Ivan",2648,2011,5
"9592",100,"Milov, Vadim",2648,2011,5
"9593",1,"Anand, Viswanathan",2817,2011,3
"9594",2,"Carlsen, Magnus",2815,2011,3
"9595",3,"Aronian, Levon",2808,2011,3
"9596",4,"Kramnik, Vladimir",2785,2011,3
"9597",5,"Ivanchuk, Vassily",2779,2011,3
"9598",6,"Karjakin, Sergey",2776,2011,3
"9599",7,"Topalov, Veselin",2775,2011,3
"9600",8,"Nakamura, Hikaru",2774,2011,3
"9601",9,"Mamedyarov, Shakhriyar",2772,2011,3
"9602",10,"Grischuk, Alexander",2747,2011,3
"9603",11,"Gashimov, Vugar",2746,2011,3
"9604",12,"Radjabov, Teimour",2744,2011,3
"9605",13,"Ponomariov, Ruslan",2743,2011,3
"9606",14,"Wang, Yue",2734,2011,3
"9607",15,"Kamsky, Gata",2733,2011,3
"9608",16,"Gelfand, Boris",2733,2011,3
"9609",17,"Svidler, Peter",2730,2011,3
"9610",18,"Nepomniachtchi, Ian",2729,2011,3
"9611",19,"Vachier-Lagrave, Maxime",2728,2011,3
"9612",20,"Wang, Hao",2728,2011,3
"9613",21,"Eljanov, Pavel",2724,2011,3
"9614",22,"Navara, David",2722,2011,3
"9615",23,"Vitiugov, Nikita",2720,2011,3
"9616",24,"Almasi, Zoltan",2719,2011,3
"9617",25,"Bacrot, Etienne",2718,2011,3
"9618",26,"Jakovenko, Dmitry",2718,2011,3
"9619",27,"Leko, Peter",2717,2011,3
"9620",28,"Caruana, Fabiano",2716,2011,3
"9621",29,"Movsesian, Sergei",2716,2011,3
"9622",30,"Adams, Michael",2716,2011,3
"9623",31,"Dominguez Perez, Leinier",2716,2011,3
"9624",32,"Malakhov, Vladimir",2714,2011,3
"9625",33,"Wojtaszek, Radoslaw",2711,2011,3
"9626",34,"Efimenko, Zahar",2708,2011,3
"9627",35,"Vallejo Pons, Francisco",2707,2011,3
"9628",36,"Tomashevsky, Evgeny",2707,2011,3
"9629",37,"Jobava, Baadur",2707,2011,3
"9630",38,"Shirov, Alexei",2701,2011,3
"9631",39,"Dreev, Aleksey",2697,2011,3
"9632",40,"Morozevich, Alexander",2694,2011,3
"9633",41,"Fressinet, Laurent",2693,2011,3
"9634",42,"Sutovsky, Emil",2692,2011,3
"9635",43,"Giri, Anish",2690,2011,3
"9636",44,"Le, Quang Liem",2689,2011,3
"9637",45,"Alekseev, Evgeny",2688,2011,3
"9638",46,"Laznicka, Viktor",2688,2011,3
"9639",47,"Areshchenko, Alexander",2687,2011,3
"9640",48,"Kasimdzhanov, Rustam",2687,2011,3
"9641",49,"Andreikin, Dmitry",2686,2011,3
"9642",50,"Bruzon Batista, Lazaro",2686,2011,3
"9643",51,"Polgar, Judit",2686,2011,3
"9644",52,"Naiditsch, Arkadij",2684,2011,3
"9645",53,"McShane, Luke J",2683,2011,3
"9646",54,"Sasikiran, Krishnan",2682,2011,3
"9647",55,"Zhigalko, Sergei",2680,2011,3
